cod_depto,professor
1495,ANA SUELLY ARRUDA CAMARA CABRAL
1495,VIVIANE CRISTINA VIEIRA
1495,DIONEY MOREIRA GOMES
1495,WALKIRIA NEIVA PRACA
1495,MARIA IZABEL SANTOS MAGALHAES
1495,ROSINEIDE MAGALHAES DE SOUSA
1495,ROSINEIDE MAGALHAES DE SOUSA
1495,VIVIANE DE MELO RESENDE
1495,WALKIRIA NEIVA PRACA
1495,VIVIANE CRISTINA VIEIRA
1495,ROSINEIDE MAGALHAES DE SOUSA
1495,DANIELA PROMETI RIBEIRO
1495,JULIANA SOLEDADE BARBOSA COELHO
1495,PATRICIA TUXI DOS SANTOS
1495,MARINA MARIA SILVA MAGALHAES
1495,ANA SUELLY ARRUDA CAMARA CABRAL
1495,AVELINY MANTOVAN LIMA
1495,ROSINEIDE MAGALHAES DE SOUSA
1495,HELOISA MARIA MOREIRA LIMA DE ALMEIDA SALLES
1495,HELENA DA SILVA GUERRA VICENTE
1495,PAULO MEDEIROS JUNIOR
1495,ULISDETE RODRIGUES DE SOUZA RODRIGUES
1495,RODRIGO ALBUQUERQUE PEREIRA
1495,ELOISA NASCIMENTO SILVA PILATI
1495,CAROLINA QUEIROZ ANDRADE
1495,CINTIA DA SILVA PACHECO
1495,FLAVIA DE OLIVEIRA MAIA PIRES
1495,PATRICIA TUXI DOS SANTOS
1495,DANIELA PROMETI RIBEIRO
1495,ROZANA REIGOTA NAVES
1495,AVELINY MANTOVAN LIMA
1495,ANA SUELLY ARRUDA CAMARA CABRAL
1495,ROZANA REIGOTA NAVES
1495,MARCUS VINICIUS DA SILVA LUNGUINHO
1495,MARINA MARIA SILVA MAGALHAES
1495,VIVIANE CRISTINA VIEIRA
1495,EDNA CRISTINA MUNIZ DA SILVA
1495,MICHELLE MACHADO DE OLIVEIRA VILARINHO
1495,ORMEZINDA MARIA RIBEIRO
1495,THIAGO BLANCH PIRES
1495,VIVIANE DE MELO RESENDE
1495,JULIANA DE FREITAS DIAS
1495,HELENA DA SILVA GUERRA VICENTE
1495,VIVIANE CRISTINA VIEIRA
1495,ROZANA REIGOTA NAVES
1495,EDNA CRISTINA MUNIZ DA SILVA
1495,VIVIANE DE MELO RESENDE
1495,ELOISA NASCIMENTO SILVA PILATI
1495,THIAGO COSTA CHACON
1495,WALKIRIA NEIVA PRACA
1495,CINTIA DA SILVA PACHECO
1495,JULIANA SOLEDADE BARBOSA COELHO
1495,MARCUS VINICIUS DA SILVA LUNGUINHO
1495,THIAGO COSTA CHACON
1203,KYOKO SEKINO
1203,JOARA MARTIN BERGSLEITHNER
1203,LUCIA MARIA DE ASSUNCAO BARBOSA
1203,JOARA MARTIN BERGSLEITHNER
1203,CLAUDINE MARIE JEANNE FRANCHON CABRERA ORDONEZ
1203,JOSE CARLOS PAES DE ALMEIDA FILHO
1203,MARIA DEL CARMEN DE LA TORRE ARANDA
987,AUGUSTO RODRIGUES DA SILVA JUNIOR
987,DANGLEI DE CASTRO PEREIRA
987,GERMANA HENRIQUES PEREIRA
987,PAULO CESAR THOMAZ
987,ROBERTA CANTARELA
987,ROGERIO DA SILVA LIMA
987,ANNA HERRON MORE
987,ROBERTA CANTARELA
987,DANGLEI DE CASTRO PEREIRA
987,ANNA HERRON MORE
987,PAULO PETRONILIO CORREIA
987,AUGUSTO RODRIGUES DA SILVA JUNIOR
987,LUCIA HELENA MARQUES RIBEIRO
987,RICARDO ARAUJO
987,SERGE DOMINIQUE MARGEL
987,JULIANA ESTANISLAU DE ATAÍDE MANTOVANI
987,ALEXANDRE SIMOES PILATI
987,PAULO CESAR THOMAZ
987,ANA CLAUDIA DA SILVA
987,PABLO GONCALO PIRES DE CAMPOS MARTINS
983,MA TO FU
983,KETI TENENBLAT
983,TARCISIO CASTRO SILVA
983,MARTINO GARONZI
983,JAQUELINE GODOY MESQUITA
983,PAVEL ZALESSKI
983,PAVEL SHUMYATSKY
983,LUIS HENRIQUE DE MIRANDA
983,GIOVANY DE JESUS MALCHER FIGUEIREDO
983,RAIMUNDO DE ARAUJO BASTOS JUNIOR
983,WILLIAN CINTRA DA SILVA
983,DANIELE NANTES SOBRINHO
983,WILLIAN CINTRA DA SILVA
983,DIEGO MARQUES FERREIRA
983,JOAO PAULO DOS SANTOS
983,HEMAR TEIXEIRA GODINHO
983,YURI DUMARESQ SOBRAL
983,ALEX CARRAZEDO DANTAS
983,KETI TENENBLAT
983,MARCELO FERNANDES FURTADO
983,LUIS HENRIQUE DE MIRANDA
983,EMERSON FERREIRA DE MELO
983,IGOR DOS SANTOS LIMA
983,TARCISIO CASTRO SILVA
983,CATIA REGINA GONCALVES
983,NORAI ROMEU ROCCO
983,MAURO MORAES ALVES PATRAO
983,CARLOS ALBERTO PEREIRA DOS SANTOS
983,MARTINO GARONZI
983,LILIANE DE ALMEIDA MAIA
983,CATIA REGINA GONCALVES
983,MA TO FU
983,MANUELA CAETANO MARTINS DE REZENDE
983,LUCIANA MARIA DIAS DE AVILA RODRIGUES
983,TARCISIO CASTRO SILVA
983,ALEXEI KRASSILNIKOV
983,THEO ALLAN DARN ZAPATA
983,CHANG CHUNG YU DOREA
983,VICTOR PETROGRADSKIY
983,MAURICIO AYALA RINCON
983,CATIA REGINA GONCALVES
983,LEANDRO MARTINS CIOLETTI
983,PEDRO ROITMAN
983,DIEGO MARQUES FERREIRA
983,MAURO MORAES ALVES PATRAO
983,LUCAS CONQUE SECO FERREIRA
983,YURI DUMARESQ SOBRAL
983,EDUARDO ANTONIO DA SILVA
983,SHEILA CAMPOS CHAGAS
983,MANUELA CAETANO MARTINS DE REZENDE
983,THEO ALLAN DARN ZAPATA
983,PAVEL ZALESSKI
983,JAQUELINE GODOY MESQUITA
983,MAURICIO AYALA RINCON
983,IGOR DOS SANTOS LIMA
983,ALEX CARRAZEDO DANTAS
983,RAIMUNDO DE ARAUJO BASTOS JUNIOR
983,MAURICIO AYALA RINCON
990,WESCLEY WELL VICENTE BEZERRA
990,TATIANE DA SILVA EVANGELISTA
990,JOSE EDUARDO CASTILHO
990,ANTONIO LUIZ DE MELO
990,TARCISIO CASTRO SILVA
990,IGOR DOS SANTOS LIMA
990,REGINA DA SILVA PINA NEVES
990,REGINA DA SILVA PINA NEVES
990,REGINA DA SILVA PINA NEVES
990,IGOR DOS SANTOS LIMA
990,SIMONE VASCONCELOS DA SILVA
990,SIMONE VASCONCELOS DA SILVA
990,JOSE EDUARDO CASTILHO
990,JOSE EDUARDO CASTILHO
990,LUCIANA MARIA DIAS DE AVILA RODRIGUES
990,RAQUEL CARNEIRO DORR
990,RAQUEL CARNEIRO DORR
990,RAQUEL CARNEIRO DORR
990,RICARDO RAMOS FRAGELLI
990,RICARDO RAMOS FRAGELLI
990,ROGERIO CESAR DOS SANTOS
990,ROGERIO CESAR DOS SANTOS
990,RUI SEIMETZ
990,RUI SEIMETZ
990,LINEU DA COSTA ARAUJO NETO
990,ANDRE VON BORRIES LOPES
990,MAURO LUIZ RABELO
990,ADAIL DE CASTRO CAVALHEIRO
990,GUY GREBOT
990,TATIANE DA SILVA EVANGELISTA
990,TATIANE DA SILVA EVANGELISTA
990,WESCLEY WELL VICENTE BEZERRA
990,CARLOS MABER CARRION RIVEROS
990,LINEU DA COSTA ARAUJO NETO
990,TATIANE DA SILVA EVANGELISTA
990,REGINA DA SILVA PINA NEVES
990,ANDRE VON BORRIES LOPES
990,MAURO LUIZ RABELO
990,RUI SEIMETZ
874,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA
874,ANDRE MORAES NICOLA
874,NADJAR NITZ SILVA LOCIKS DE ARAUJO
874,LUCIANA HAGSTROM BEX
874,JULIANA LOTT DE CARVALHO
874,MARIANA MACHADO HECHT
874,LUIZ ANTONIO SOARES ROMEIRO
874,SELMA APARECIDA SOUZA KUCKELHAUS
874,TATIANA KARLA DOS SANTOS BORGES
874,GUSTAVO ADOLFO SIERRA ROMERO
874,FABIANA BRANDAO ALVES SILVA
874,MARCOS TAKASHI OBARA
874,MICHELINE MARIE MILWARD DE AZEVEDO MEINERS
874,AMILCAR SABINO DAMAZO
874,RODRIGO GURGEL GONCALVES
874,INGRID FERREIRA METZGER
874,CECILIA BEATRIZ FIUZA FAVALI
874,HENRY MAIA PEIXOTO
874,MARIA REGINA FERNANDES DE OLIVEIRA
874,RODOLFO REGO DEUSDARA RODRIGUES
874,HENRY MAIA PEIXOTO
874,RODRIGO GURGEL GONCALVES
874,WILDO NAVEGANTES DE ARAUJO
874,GUSTAVO ADOLFO SIERRA ROMERO
874,ELISABETH CARMEN DUARTE
874,MARIA REGINA FERNANDES DE OLIVEIRA
874,LUCIA ROLIM SANTANA DE FREITAS
874,MARCOS TAKASHI OBARA
874,RODRIGO GURGEL GONCALVES
874,TATIANA KARLA DOS SANTOS BORGES
874,CECILIA BEATRIZ FIUZA FAVALI
874,CECILIA BEATRIZ FIUZA FAVALI
874,WILDO NAVEGANTES DE ARAUJO
874,LUCIA ROLIM SANTANA DE FREITAS
874,ELISABETH CARMEN DUARTE
874,GERSON OLIVEIRA PENNA
874,GUSTAVO ADOLFO SIERRA ROMERO
874,HUGO COSTA PAES
874,GERSON OLIVEIRA PENNA
874,MICHELINE MARIE MILWARD DE AZEVEDO MEINERS
874,ELZA FERREIRA NORONHA
874,ELISABETH CARMEN DUARTE
874,HENRY MAIA PEIXOTO
874,ELISABETH CARMEN DUARTE
874,WALTER MASSA RAMALHO
874,JONAS LOTUFO BRANT DE CARVALHO
996,REGINA COELLY FERNANDES SARAIVA
996,JANAINA DEANE DE ABREU SA DINIZ
996,REGINA COELLY FERNANDES SARAIVA
996,FLAVIANE DE CARVALHO CANAVESI
996,REINALDO JOSE DE MIRANDA FILHO
996,MARIO LUCIO DE AVILA
996,SUZI MARIA DE CORDOVA HUFF THEODORO
996,FERNANDA DE PAULA MEDEIROS
996,IRIS ROITMAN
996,REGINA COELLY FERNANDES SARAIVA
996,TAMIEL KHAN BAIOCCHI JACOBSON
996,SERGIO SAUER
996,JANAINA DEANE DE ABREU SA DINIZ
996,FERNANDA DE PAULA MEDEIROS
926,GABRIELE CORNELLI
926,HENRIQUE MODANEZ DE SANT ANNA
926,EDUARDO WOLF PEREIRA
926,EDUARDO WOLF PEREIRA
926,SILVIO MARINO
926,RODOLFO PAIS NUNES LOPES
926,GABRIELE CORNELLI
926,HENRIQUE MODANEZ DE SANT ANNA
926,GABRIELE CORNELLI
926,ANTONIO LUIS COSTA VARGAS
926,AGATHA PITOMBO BACELAR
926,BENEDETTA BISOL
926,RAINRI BACK DOS SANTOS
873,JESSICA DE ALMEIDA
873,RICARDO JOSE DOURADO FREIRE
873,ANTENOR FERREIRA CORREA
873,FLAVIA MOTOYAMA NARITA
873,RICARDO JOSE DOURADO FREIRE
873,RICARDO JOSE DOURADO FREIRE
873,ANTENOR FERREIRA CORREA
873,RICARDO JOSE DOURADO FREIRE
873,DELMARY VASCONCELOS DE ABREU
873,ANTENOR FERREIRA CORREA
873,RICARDO JOSE DOURADO FREIRE
873,FLAVIA MOTOYAMA NARITA
873,PAULO ROBERTO AFFONSO MARINS
1502,MARCILIO SERGIO SOARES DA CUNHA FILHO
1502,LAISE RODRIGUES DE ANDRADE
1502,JOAO PAULO FIGUEIRO LONGO
1502,SACHA BRAUN CHAVES
1502,MARCELO HENRIQUE SOUSA
1502,SEBASTIAO WILLIAM DA SILVA
1502,JOAO PAULO FIGUEIRO LONGO
1502,MONICA PEREIRA GARCIA
1496,FELIPE SALDANHA DE ARAUJO
1496,FELIPE SALDANHA DE ARAUJO
1496,FABIO PITTELLA SILVA
1496,CIRO MARTINS GOMES
1496,FABIO PITTELLA SILVA
1496,WAGNER FONTES
1496,FELIPE VON GLEHN SILVA
1496,JOSE RAIMUNDO CORREA
1499,CAMILA POTYARA PEREIRA
1499,REGINALDO GHIRALDELLI
1499,MARIA LUCIA PINTO LEAL
1499,NEWTON NARCISO GOMES JUNIOR
1499,CAMILA POTYARA PEREIRA
1499,MARLENE TEIXEIRA RODRIGUES
1499,CRISTIANO GUEDES DE SOUZA
1499,EVILASIO DA SILVA SALVADOR
1499,NEWTON NARCISO GOMES JUNIOR
1499,MARIA LUCIA PINTO LEAL
1499,JANAINA LOPES DO NASCIMENTO DUARTE
1499,ANDREIA DE OLIVEIRA
1499,CAMILA POTYARA PEREIRA
1499,SILVIA CRISTINA YANNOULAS
1499,MARIA LUCIA LOPES DA SILVA
1499,ANGELA VIEIRA NEVES
1499,ANDREIA DE OLIVEIRA
1499,MARILEIA GOIN
1499,JANAINA LOPES DO NASCIMENTO DUARTE
1624,BENEDITO RODRIGUES DOS SANTOS
1624,MARIA LUCIA PINTO LEAL
1624,PEDRO DEMO
1624,URANIA FLORES DA CRUZ FREITAS
1624,NATALIA DE SOUZA DUARTE
1624,NATALIA DE SOUZA DUARTE
1624,URANIA FLORES DA CRUZ FREITAS
1624,CLARICE APARECIDA DOS SANTOS
1624,TATIANA YOKOY DE SOUZA
1624,CYNTHIA BISINOTO EVANGELISTA DE OLIVEIRA
1618,ANGELA BARCELLOS COELHO CAFE
1618,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
1618,PAULO SERGIO DE ANDRADE BAREICHA
1618,MARIA ISABEL MONTANDON
1618,PAULO SERGIO DE ANDRADE BAREICHA
1618,FELIPE CANOVA GONCALVES
1618,MARIA DO CARMO COUTO DA SILVA
1618,MARIA CRISTINA DE CARVALHO CASCELLI DE AZEVEDO
1618,FRANCINE KEMMER CERNEV
1618,JOSE FERNANDO MARQUES DE FREITAS FILHO
1618,PAULO SERGIO DE ANDRADE BAREICHA
978,LUIZ ANTONIO SOARES ROMEIRO
978,MARIA HOSANA CONCEICAO
978,PAULA MEYER SOARES
978,MARIA HOSANA CONCEICAO
978,NATALIA LIMA DE OLIVEIRA
978,MARILEUSA DOSOLINA CHIARELLO
978,ANDREIA ALVES COSTA LINDINGER
978,PATRICIA REGINA SOBRAL BRAGA
978,ANDREIA ALVES COSTA LINDINGER
978,NATALIA LIMA DE OLIVEIRA
978,ALESSANDRO AVENI
978,TANIA CRISTINA DA SILVA CRUZ
978,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO
978,EDUARDO ANTONIO FERREIRA
978,RAFAEL LEITE PINTO DE ANDRADE
978,NATALIA LIMA DE OLIVEIRA
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,CARLA SABRINA XAVIER ANTLOGA
986,MARCIA CRISTINA MAESSO
986,DANIELA SCHEINKMAN CHATELARD
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,SHEILA GIARDINI MURTA
986,CINTIA DA SILVA LOBATO BORGES
986,LUIZ AUGUSTO MONNERAT CELES
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,ADERSON LUIZ COSTA JUNIOR
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ELIZABETH QUEIROZ
986,SHEILA GIARDINI MURTA
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANE MARIA FLEURY SEIDL
986,ELIZABETH QUEIROZ
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ELIANE MARIA FLEURY SEIDL
986,LARISSA POLEJACK BRAMBATTI
986,ISABELA MACHADO DA SILVA
986,MARINA KOHLSDORF
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,SHEILA GIARDINI MURTA
986,MARINA KOHLSDORF
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
986,ADERSON LUIZ COSTA JUNIOR
986,CARLA SABRINA XAVIER ANTLOGA
986,CRISTIANE FAIAD DE MOURA
986,DEISE MATOS DO AMPARO
986,DANIELA SCHEINKMAN CHATELARD
986,ELIANA RIGOTTO LAZZARINI
986,ELIZABETH QUEIROZ
986,ELIANE MARIA FLEURY SEIDL
986,FABIO IGLESIAS
986,FRANCISCO MOACIR DE MELO CATUNDA MARTINS
986,ILENO IZIDIO DA COSTA
986,ISABELA MACHADO DA SILVA
986,JULIA SURSIS NOBRE FERRO BUCHER
986,JORGE PONCIANO RIBEIRO
986,KATIA CRISTINA TAROUQUELLA RODRIGUES BRASIL
986,LUIZ AUGUSTO MONNERAT CELES
986,LARISSA POLEJACK BRAMBATTI
986,MARIA INES GANDOLFO CONCEICAO
986,MARCIA CRISTINA MAESSO
986,MAURICIO DA SILVA NEUBERN
986,PEDRO HENRIQUE ANTUNES DA COSTA
986,SILVIA RENATA MAGALHAES LORDELLO BORBA SANTOS
986,SHEILA GIARDINI MURTA
986,SERGIO EDUARDO SILVA DE OLIVEIRA
986,TEREZA CRISTINA CAVALCANTI FERREIRA DE ARAUJO
986,VALESKA MARIA ZANELLO DE LOYOLA
1497,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO
1497,CLAISY MARIA MARINHO ARAUJO
1497,GABRIELA SOUSA DE MELO MIETTO
1497,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE
1497,MONICA SOUZA NEVES PEREIRA
1497,REGINA LUCIA SUCUPIRA PEDROZA
1497,CLAISY MARIA MARINHO ARAUJO
1497,REGINA LUCIA SUCUPIRA PEDROZA
1497,FABRICIA TEIXEIRA BORGES
1497,GABRIELA SOUSA DE MELO MIETTO
1497,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE
1497,JANE FARIAS CHAGAS FERREIRA
1497,REGINA LUCIA SUCUPIRA PEDROZA
1497,GABRIELA SOUSA DE MELO MIETTO
1497,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA
1497,MARISTELA ROSSATO MARTINS
1497,CLAISY MARIA MARINHO ARAUJO
1497,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA
1497,JANE FARIAS CHAGAS FERREIRA
1497,DANIELE NUNES HENRIQUE SILVA
1497,DANIELE NUNES HENRIQUE SILVA
1497,DENISE DE SOUZA FLEITH
1497,FABRICIA TEIXEIRA BORGES
1497,FAUSTON NEGREIROS
1497,GABRIELA SOUSA DE MELO MIETTO
1497,JANE FARIAS CHAGAS FERREIRA
1497,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA
1497,MARISTELA ROSSATO MARTINS
1497,REGINA LUCIA SUCUPIRA PEDROZA
1497,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO
1497,CLAISY MARIA MARINHO ARAUJO
1497,DENISE DE SOUZA FLEITH
1497,FAUSTON NEGREIROS
1497,GABRIELA SOUSA DE MELO MIETTO
1497,MARISTELA ROSSATO MARTINS
1497,REGINA LUCIA SUCUPIRA PEDROZA
1497,DANIELE NUNES HENRIQUE SILVA
1497,MARIA CLAUDIA SANTOS LOPES DE OLIVEIRA
1497,MARISTELA ROSSATO MARTINS
1497,ANGELA MARIA CRISTINA UCHOA DE ABREU BRANCO
1497,CLAISY MARIA MARINHO ARAUJO
1497,MARISTELA ROSSATO MARTINS
1497,ISABELLE PATRICIA FREITAS SOARES CHARIGLIONE
1497,WILSA MARIA RAMOS
1497,DANIELE NUNES HENRIQUE SILVA
1497,FAUSTON NEGREIROS
1497,SILVIANE BONACCORSI BARBATO
913,ANA MAGNOLIA BEZERRA MENDES
913,CRISTIANE FAIAD DE MOURA
913,EMILIO PERES FACAS
913,ELAINE RABELO NEIVA
913,GARDENIA DA SILVA ABBAD
913,HARTMUT GÜNTHER
913,JULIANA BARREIROS PORTO
913,JAIRO EDUARDO BORGES ANDRADE
913,JACOB ARIE LAROS
913,JOSEMBERG MOURA DE ANDRADE
913,KATIA ELIZABETH PUENTE PALACIOS
913,MARIO CESAR FERREIRA
913,RONALDO PILATI RODRIGUES
913,TIAGO JESSE SOUZA DE LIMA
913,FABIO IGLESIAS
913,ANA MAGNOLIA BEZERRA MENDES
913,EMILIO PERES FACAS
913,ELAINE RABELO NEIVA
913,FABIO IGLESIAS
913,GARDENIA DA SILVA ABBAD
913,HARTMUT GÜNTHER
913,JULIANA BARREIROS PORTO
913,JAIRO EDUARDO BORGES ANDRADE
